speaker_id,slide_id,question_id,problem_id,text
PK,__S00__,,,"Rozpoczęłam nagrywanie, ale bez transkrypcji, zaraz zobaczę, czy dobrze. Rozpocznij transkrypcję, dobrze. W porządku, wszystko gra. Możemy zaczynać. Szanowni państwo, spójrzcie sobie na pierwszy slajd i powiedzcie, czy macie jakiekolwiek komentarze do niego, bo nasze badanie jest najprostsze na świecie oglądamy slajdy i państwo luźny strumień świadomości na bieżąco podają swoje spostrzeżenia uwagi, odczucia na temat tych slajdów."
PK_DE_11,__S1__,,,Slajd tekstowy. No no nie mamy. No to chodzi o ten tekst jest slajd pierwszy to jest sam tekst podzielony na akapity. Celem tego badania jest… Aha.
PK,,,,"Widzicie pierwszy? Tak, przeczytajcie, bardzo proszę. Jeżeli mielibyście jakiekolwiek uwagi, to po prostu je przedstawimy. A ja zmienię sposób siedzenia, bo mi będzie lepiej troszkę na podłodze."
PK_DE_11,__S1__,,,Na razie w ogóle tego nie rozumiem. O co chodzi? No… ale.
PK,,,,"Bardzo dobrze, bardzo dobrze, bo celem naszego badania nie jest ocena jakichkolwiek państwa kompetencji czy wiedzy, nas interesują wyłącznie reakcje profesjonalistów na to, co w tej prezentacji jest, to jest cała cały widz, nic więcej, więc na razie państwo nie mają żadnych spostrzeżeń. Pan__PK_DE_11__,mówi, że nie rozumie, tak?"
PK_DE_11,__S1__,,,"Znaczy no… drugi akapit to nie wiem, o co chodzi, nie. Tyle… no, interpretacja wykresów, które pokazują, w jaki sposób sztuczna inteligencja przewiduje, że grzyb dziko rosnący mający określone cechy jest albo jadalny, albo niejadalny lub trujący. Nie mam pojęcia, bo tych wykresów nie widziałem. Nie wiem, w jakich przestrzeniach będzie ten wykres, trójwymiarowych, dwuwymiarowych, o co chodzi? No to więc…"
PK,,,,"Zaraz je zobaczymy na kolejnych slajdach. Jeszcze tylko zapytam, czy pani__PK_DE_12__,ma jakieś uwagi, czy przechodzimy dalej?"
PK_DE_12,__S1__,,,"No ja się tylko jedynie domyślam, tak sobie myślę z tego tekstu, że będą jakieś grzyby, trzeba będzie określić coś tak, tak mi się nasuwa, ale tak to też za bardzo nie wiem, o co chodzi i tak próbuję sobie jakoś pomóc."
PK,,,,"Jasne. Wszystko jasne, to możemy przejść do slajdu 2. Ja te slajdy też mam oczywiście przed oczami, więc to jest wszystko identyczne, państwo widzą to, samo co ja."
PK_DE_11,,,,No.
PK,,,,Czy do slajdu 2 jakieś uwagi?
PK_DE_11,__S2__,,,"Nie, no, jest to informacja po prostu, no, taka, no i tyle."
PK,,,,"W porządku, a pani__PK_DE_12__,?"
PK_DE_12,__S2__,,,"Podobnie, tak."
PK,,,,Podziela pani?
PK_DE_12,__S2__,,,Tak.
PK,,,,"Świetnie, to chodźmy do slajdu 3. Jakieś reakcje?"
PK_DE_11,__S3__,,,Nie.
PK,,,,"Dobrze. Pani__PK_DE_12__,?"
PK_DE_12,__S3__,,,Podobnie.
PK,__S4__,__Q1__,,"Podobnie, no to teraz zaczynamy, przejdziemy do slajdu 4 i tu już są wizualizacje, wykresy i będę państwa bardzo prosiła o zinterpretowanie wykresu, który jest zatytułowany „sposób przyrastania blaszek do trzonu”. Co państwo mogą z tego wykresu wywnioskować?"
PK_DE_12,__S4__,,,"No, jest trzon jest, są blaszki, czyli hymenofor, i w jaki sposób one są do tego… ja to tak rozumiem, zakończenie: albo albo one są wykrojone, albo są rurki albo są blaszki, albo są faliste, jakiego kształtu są, tak ja to tak rozumiem. Albo brak."
PK,,,,"Oczywiście, a pan?"
PK_DE_11,__S4__,,,"No, tak samo."
PK,__S5__,__Q2__,,"Tak samo, super. Albo brak. Fantastycznie, to przechodzimy do 5 slajdu. Szanowni państwo, slajd 5. I tutaj bardzo was proszę o to samo, tylko spójrzmy na wykres zatytułowany „Siedlisko” i gdyby mi państwo powiedzieli, co z tego slajdu wyczytują, jak go interpretują, co to na nim w ogóle jest?"
PK_DE_11,__S5__,,,"To jest... mi się wydaje, że spośród wszystkich grzybów, które zostały przeanalizowane przez sztuczną inteligencję, najwięcej zostało sklasyfikowane grzybów, których siedliskiem są lasy, tak."
PK,,,,"Jasne. Pani__PK_DE_12__, proszę zabierać głos, kiedy tylko pani chce."
PK_DE_12,__S5__,,,"To podobnie, różne rodzaje siedlisk, gdzie były sklasyfikowane te grzyby, czyli najwięcej w lasach, potem na trawach, potem w liściach, łąkach, wrzosowiskach."
PK,__S6__,,,"Rewelacja, przechodzimy do slajdu 6. Szanowni państwo, to są statystyki opisowe, które charakteryzują ten zbiór danych o grzybach, na których pracowała sztuczna inteligencja. "
PK,,__Q3__,,"Proszę się temu przyjrzeć i odpowiedzieć mi na takie pytanie, jak państwo uważają, dlaczego w tym zbiorze brakuje niektórych danych? Jeśli państwo mają odpowiedź, to super, nie mają odpowiedzi, nie mają życzenia odpowiadać, też super. Każda odpowiedź jest dla nas na wagę złota."
PK_DE_11,__S6__,,,"No, nie rozumiem, co to jest średnica kapelusza wyrażona w centymetrach. I i podana ta liczba pod dołem, nie, aha, to jest liczba, że tak powiem, przeanalizowanych grzybów, tak? 61000? Ja to rozumiem tak, że 61069 odmian zostało przeanalizowanych. Średnia średnicy kapelusza wyniosła 6,7 cm, wysokość trzonu: średnia 6,58. No, nie rozumiem na przykład, dlaczego w kolumnie, gdzie jest napisane „centymetry i milimetry” występuje ta liczba 61069, bo jednostką by miał być centymetr i milimetr, to by to nie robiło sensu, nie?"
PK,,,,"Jasne. Jasne. A czy może pan spojrzeć, mogą państwo razem spojrzeć na tę drugą część slajdu? Tam jest napisane „brakujące dane”, liczba i procent, i gdyby się państwo temu przyglądnęli i czemu niektórych danych brakuje waszym zdaniem? Czy macie jakąś hipotezę?"
PK_DE_12,__S6__,,,"Czyli tych na dole, tak? Klasa, tych danych, brakuje, tak, siedlisko..."
PK,,,,"Proszę przeczytać slajd, bo ja nie mogę podpowiadać, nie, to, bo państwa reakcje są najważniejsze."
PK_DE_11,__S6__,,,Dlaczego brakuje danych? Tak?
PK,,,,"Tak, tak. Dlaczego brakuje danych?"
PK_DE_11,__S6__,,,Nie udało się tego określić. Po prostu.
PK,,,,"Nie udało się tego określić. Oczywiście, jasne. Pani__PK_DE_12__,?"
PK_DE_12,__S6__,,,"No, sklasyfikować, do jakiej klasy należy na przykład ktoś nie wiedział. Sztuczna inteligencja."
PK,,,,Okej.
PK_DE_11,__S6__,,,Sztuczna inteligencja.
PK,,,,"Sztuczna inteligencja nie wiedziała, do jakiej klasy przypisać grzyba. Jasne, czy możemy przejść dalej? Jak państwo sądzą?"
PK_DE_12,,,,Tak. 
PK_DE_11,,,,Tak.
PK,,,,"Super, tak idziemy do slajdu w tej chwili siódmego. Proszę sobie ten slajd pooglądać dokładnie, poczytać legendę i do niego są pytania, więc ja zaraz te pytania państwu też przeczytam pomalutku."
PK_DE_12,,,,No tak.
PK,__S7__,__Q4__,,"Dobrze. Proszę państwa, proszę powiedzieć, które cechy według tego wykresu najsilniej wpływają na zaliczenie przez sztuczną inteligencję grzyba do niejadalnych lub trujących albo do jadalnych. Które cechy tutaj najbardziej znaczące były dla sztucznej inteligencji w tej klasyfikacji."
PK_DE_11,__S7__,,,"No, na pewno, tak mi się wydaje, że brała tu pod uwagę szerokość trzonu, zmienia kolor lub puszcza mleczko w reakcji na uszkodzenia, nie zmienia koloru lub brak mleczka – ten parametr, szerokość, średnica kapelusza i wysokość trzonu."
PK,,,,"Jasne, pani__PK_DE_12__, czy pani ma odmienne zdanie czy podziela?"
PK_DE_12,__S7__,,,Ja bym dała wysokość trzonu i średnica kapelusza i szerokość trzonu.
PK,,,,"Doskonale, dziękuję za te odpowiedzi, a proszę powiedzieć, czy państwo zgadzają się z takim podejściem? Czy to, co widać na wykresie, to odpowiada państwa wiedzy o grzybach? Że właśnie te cechy?"
PK_DE_11,__S7__,,,"Nie do końca, to z tym mleczkiem w pewnych wypadkach tak. Przede wszystkim, czy ma blaszki, czy czy czy czy rurki, to by trzeba było, prawda, określić, bo bo jak rurki, to już się bardzo zwiększa prawdopodobieństwo, że jest jadalny. No."
PK,,,,"W porządku, przechodzimy do następnego slajdu, chyba że jeszcze państwo mają coś do powiedzenia."
PK_DE_12,__S7__,,,Chcesz coś powiedzieć?
PK_DE_11,__S7__,,,Nie.
PK,,,,"Czy ten wykres jest czytelny, czy coś państwo by w nim zmienili? Czy jest estetyczny? Jak państwo w ogóle go odbierają, takie wrażenia?"
PK_DE_12,__S7__,,,"Na pierwszy rzut oka dla mnie jest tak przejrzysty, estetyczny… yy… lepiej to widzę niż ten wcześniejszy. Jakoś tak potrafię… jest to tak, nie jest… no wszystko jest fajnie rozłożone i dla mnie jest to bardziej takie przejrzyste."
PK_DE_11,__S7__,,,"A co do merytorycznej cech tego okresu, to to chwileczkę tylko. No to. Nie wiem, co – szczerze – co powiedzieć? "
PK,,,,I to jest najlepsza możliwa odpowiedź. To jest pańska odpowiedź i to jest najważniejsze dla was. Wyczerpaliśmy komentarze do tego slajdu. 
PK,__S8__,,,"Fantastycznie, możemy przejść do slajdów takim razie 8. Tym razem to jest wykres o nazwie wodospad. Proszę się jemu przyjrzeć."
PK_DE_11,,,,Który to jest wodospad?
PK_DE_12,,,,"Następny, tu jest."
PK,,,,Wpływ cech danego owocnika na przewidywanie jego toksyczności wykres wodospad. Mają państwo?
PK_DE_12,,,,"Strona osiem, ty jesteś na 7 teraz. "
PK_DE_12,,,,"Dobra to jest to jest 8, widzisz? Wykres wodospad?"
PK,,,,Super.
PK_DE_12,,,,"No to o ten, to myśmy wcześniej o tym myśleli. Dlatego ja tak powiedziałam, że tak."
PK,,__Q6__,,"Ale pytanie, ale pytanie jest takie samo na początek: czy na podstawie wykresu są państwo w stanie określić, które cechy grzyba, owocnika mają największy wpływ dodatni na przewidywanie toksyczności przez model. Które cechy mają najsilniejszy dodatni wpływ na przewidywanie toksyczności przez model, czyli na to, czy model zaliczy grzyba do jadalnych bądź do niejadalnych lub trujących? Co tutaj decyduje?"
PK_DE_11,__S8__,,,"No widać, że decyduje wysokość trzonu najbardziej nie? No i średnica kapelusza. "
PK,,,,"Wysokość trzonu, średnica kapelusza pani PK-12, jakieś spostrzeżenia dodatkowe?"
PK_DE_12,__S8__,,,"Ja bym na takiej podstawie nie kwalifikowała akurat grzyba, czy jest trujący, czy jadalny."
PK,,,,"Jasne, a na podstawie jakich innych cech by pani kwalifikowała w pierwszej kolejności?"
PK_DE_12,__S8__,,,"No na początek to patrzę właśnie głównie, jaki hymenofor jest, czy ma blaszki, czy ma rurki i potem, też tak wszystkich uczę, że jak nie jest pewny, jak nie wie za bardzo, no, nie zna się za bardzo, to to na podstawie tego bym głównie ich kwalifikowała: jadalne, trujące. A tutaj tego nie ma."
PK_DE_11,__S8__,,,"Prawie wszystkie, które mają rurki, są jadalne, nie, albo przynajmniej nie da się… nie są zabójcze, nie. To jest pierwsza rzecz, nie?"
PK_DE_12,__S8__,,,"A wysokość trzonu właśnie chyba nie bardzo, bo różnej wielkości są grzyby, ale kolor potem tego kapelusza na przykład."
PK_DE_11,__S8__,,,"I to, jakie mleczko jest, nie."
PK,,,,"Wszystko, wszystko rozumiem. Myślę, że wyczerpaliśmy slajd 8 i możemy przejść dalej. Bardzo sprawnie nam idzie. Co państwo sądzą o tym pomyśle? możemy kontynuować na 9?"
PK_DE_12,,,,"Tak, oczywiście. Wykres LIME?"
PK,__S9__,,,"Tak, wykres LIME, wartości cech grzybów zmniejszające lub zwiększające prawdopodobieństwo predykcji jadalny, niejadalny lub trujący. I tutaj będę miała do państwa prośbę, żeby przyjrzeć się temu z slajdowi tyle czasu, ile państwu potrzeba. Proszę na to poświęcić i spróbować mi powiedzieć, co co tu w ogóle jest. Co ten slajd pokazuje?"
PK_DE_11,__S9__,,,"Dla mnie pokazuje, że dla sztucznej inteligencji te pierwsze, te, które są na czerwono zaznaczone, te cechy bardziej są pomocne do określenia, czy grzyb jest jadalny, czy czy niejadalny lub trujący."
PK,,,,"Rozumiem. Pani__PK_DE_12__,?"
PK_DE_12,__S9__,,,"Podobnie, podobnie, czyli te, które są na czerwono, to kwalifikują, że to jest trujący. "
PK_DE_11,__S9__,,,"Pomocny w określeniu, tak."
PK,__S10__,,,"Pomocy w określeniu. Świetnie, przechodzimy do 10 slajdu w takim razie, nie idę za szybko, bo ja nie chciałabym państwa pospieszać?"
PK_DE_12,,,,"Nie, nie."
PK_DE_11,,,,"Jest dobrze, jest dobrze."
PK,,,,"Bo 10 będzie wymagał troszkę więcej czasu, myślę, proszę sobie spokojnie przeczytać ten slajd, zastanowić się znowu nad tym, co tu jest, o co w tym chodzi, co się z tego da wyczytać i jakie państwo mają komentarze ewentualne."
PK_DE_11,,,,"No trochę jest przycięty ten tekst u nas na slajdzie, ten po prawej stronie. Końcówka, wartość, dana zmieniona lub i nie ma dalej."
PK,,,,"Przycięty. „lub uzupełniona przez model AI.” „Dana zmieniona lub uzupełniona przez model AI”, to wtedy, kiedy danej brakowało w oryginalnym opisie owocnika, sztuczna inteligencja sama sobie tę lukę uzupełniła. A w tym przypadku, jak państwo myślą, mamy do czynienia ze zmianą wartości przez model, czy z uzupełnieniem?"
PK_DE_11,__S10__,,,W pierwszym przypadku?
PK,,,,W obu.
PK_DE_11,__S10__,,,"Czy ze zmianą, czy z uzupełnieniem, tak?"
PK,,,,"Tak, bo uzupełnienie jest wtedy, kiedy w oryginalnym opisie owocnika w ogóle była luka, nie było podanej wartości cechy i wtedy sztuczna inteligencja sobie coś tam dopisuje w miejsce tej luki."
PK_DE_11,__S10__,,,"No, ale no ja tu widzę, że brak danych jest, więc nie dopisała, nie?"
PK,,,,"„Nie dopisała”. A czy zmieniła jakąś wartość w takim razie? Skoro nie dopisała, to czy cokolwiek zmieniła? Są państwo w stanie to?"
PK_DE_11,__S10__,,,"No, ale gdzie jest wyjściowe to, co dostała?"
PK,,,,"Wyjściowego nie ma, mamy tylko to."
PK_DE_11,__S10__,,,"Wyjściowego nie ma to, skąd ja mam wiedzieć, co zmieniła?"
PK,,,,"Znaczy wyjściowy jest, tylko na nim od razu naniesione są zmiany, nie ma go odrębnie, nie ma tego „gołego”, wyjściowego opisu oryginalnego, jest ten opis tylko z dwiema zmianami, które naniosła sztuczna inteligencja. Pierwsza zmiana jest oznaczona jako obserwacja zero po lewej stronie ekranu na górze, a druga zmiana jest oznaczona jako obserwacja 01 poniżej po lewej stronie. I teraz czy państwo widzą, którą wartość sztuczna inteligencja podmieniła?"
PK_DE_11,__S10__,,,"No, wysokość trzonu."
PK,,,,"Wysokość trzonu w pierwszej tej obserwacji na górze, zero, zero, podmieniła na wartość 23,5, prawda?"
PK_DE_11,__S10__,,,"Tak, a na dolnej na 23,2."
PK,,,,I czy to spowodowało zmianę klasyfikacji z grzyba niejadalnego na jadalnego?
PK_DE_11,__S10__,,,"Podejrzewam, że nie. Aha, przepraszam bardzo, że ta różnica jest, z 1 cm na 23 podmieniła. No to przy tym, gdzie… przy tym, co wcześniej widziałem, że to jest brane głównie pod uwagę, to mogła to zrobić. Wiedziałem, że o wartości zmodyfikowane już… różnica między wartościami zmodyfikowanymi pomiędzy zero a jeden, nie, o to pani pyta? A to nie, to chodziło wartość oryginalna versus zmodyfikowana."
PK,,,,"Tak, teraz dogadaliśmy się w pełni. Okej. Ok super, bardzo dziękuję. Pani__PK_DE_12__, a pani mogłaby swoje uwagi przedstawić?"
PK_DE_12,__S10__,,,"Podobnie, podobnie."
PK,,,,"Podobnie, a proszę powiedzieć, czy czy to się zgadza z państwa wiedzą o grzybach, że wystarczyłoby taką wartość zmienić, czyli wysokość trzonu 1,5 cm na…"
PK_DE_11,__S10__,,,Nie.
PK_DE_12,__S10__,,,Nie.
PK,,,,"Nie – odpowiedź jest jednoznaczna, kategoryczna, nie. W takim super."
PK_DE_11,__S10__,,,"Nie. No no nie bo no bo grzyba można uprawiać w dużej, na przykład zawartości, w otoczeniu, w którym jest duża zawartość dwutlenku węgla i wtedy on wydłuży trzon nienaturalnie, prawda? I mogę go podciągnąć tam 10 cm, 15 więcej i on dalej będzie jadalny."
PK,,,,"Fantastycznie, jasne, pani__PK_DE_12__,?"
PK_DE_12,__S10__,,,"Owocnik rośnie, więc jak będzie większy, to już nie jest niejadalny? Więc… A to jest ten sam przecież, nie, tak że... Tak to rozumiem też."
PK,,,,"Tak by to wynikało rzeczywiście, bardzo dziękuję. "
PK,__S11__,,,"Przechodzimy do slajdu 11, to jest sam tekst. Bardzo proszę przeczytać ten tekst i ewentualne swoje uwagi przedstawić krytyczne, czy państwo się z tym zgadzają, nie zgadzają, czy mają stosunek neutralny? Czy coś tu państwa niepokoi? Coś wzbudza wątpliwości, czy mamy stosunek neutralny po prostu: slajd informacyjny i tyle."
PK_DE_11,__S11__,,,"Chyba mam neutralny, za mało danych dla mnie."
PK,,,,"Okej, w porządku."
PK_DE_12,__S11__,,,"Tak, podobnie."
PK,__S12__,,,"Świetnie. Przechodzimy w takim razie do slajdu 12 i już jesteśmy bliziutko końca. Tutaj takie bardziej standardowe mamy wykresy, po lewej stronie histogramy, po prawej stronie wykresy pudełkowe. I mam do państwa uprzejme pytanie, tylko sobie otworzę plik, bo się znowu zamknął. Mam do państwa uprzejme pytanie następujące: "
PK,,__Q15__,,"czy mogliby państwo spróbować zinterpretować histogram dla wysokości trzonu? Histogramy mamy trzy po lewej stronie, trzeba znaleźć histogram dla wysokości trzonu i spróbować go zinterpretować."
PK_DE_11,,,,Dla wysokości trzonu.
PK,,,,"Tak, wysokość."
PK_DE_11,__S12__,,,"Ja go mogę interpretować tak, że dolna oś to to są centymetry, a górna to jest liczba odmian grzybów, prawda? I teraz wychodzi z nich, że najwięcej grzybów, czyli 1700 tam, powiedzmy, 1750 ponad, 1780 gdzieś dla 6 cm. Znaczy, że najwięcej miało 6 cm średnicy kapelusza."
PK,,,,"Mhm. Jasne. Pani__PK_DE_12__, czy pani się zgadza z tym z taką interpretacją?"
PK_DE_12,__S12__,,,"Ja nie wiem, bo, nie wiem, co jest dolną osią, a co jest górną."
PK,,,,"Brakuje oznaczeń na osiach, tak?"
PK_DE_12,__S12__,,,Brakuje.
PK_DE_11,__S12__,,,"Ale można się domyśleć, że jak jest centymetry, to grzyb nie będzie mieć 1750 cm średnicy. Ale to jest takie domyślanie. "
PK_DE_12,__S12__,,,Może być dużo rzeczy.
PK_DE_11,,,,"No, no, no, no może być w minimetrach, to też nie."
PK,,,,"Czyli zauważają państwo, że dobrze by było dać oznaczenia osi, prawda?"
PK_DE_12,__S12__,,,"Tak, tak, tak dla mnie by… "
PK,,,,"Żeby było wszystko jasne. To teraz spójrzmy na wykres pudełkowy dla wysokości trzonu. Pudełkowe mamy po prawej stronie i dla wysokości trzonu. Czy da się coś z tego wykresu, tak jak on jest opisany, w tej chwili wyczytać dla państwa?"
PK_DE_12,__S12__,,,Ja nie.
PK_DE_11,__S12__,,,"Mniej niż z tego, co po lewej. Widać widać, że pik, taki top, jest tam, gdzie jest tam kreska po… po środku tego pudełka, nie, fioletowego. Że to jest największa liczba grzybów, w tym w tym się w tym rozmiarze się mieści."
PK,__S13__,,,"Okej, bardzo dziękuję. Przejdźmy do slajdu 13 i tutaj poproszę, żeby państwo sobie spokojnie przeczytali go w całości i znowu spróbujemy sobie powiedzieć, co to jest na tym slajdzie przedstawione. Jak państwo to interpretują? Co z tego się da wyczytać?"
PK_DE_11,__S13__,,,"Nie wiem, ja to tak zrozumiałem, że ta ilość danych wprowadzonych do tego modelu została sklasyfikowana przy użyciu tych cech koniunkcji, czyli wszystkie musiały być spełnione. Znaczy… Dobrze mówię, część wspólna ich, tak? I model przewidział, że 97%, 97,2% z tych wprowadzonych odmian jest jadalne na podstawie tych cech koniunkcji."
PK_DE_12,__S13__,,,"Zakwalifikował do jadalnych, jako jadalny ten grzyb."
PK,,,,"A czy koniunkcja tych cech, czyli współwystępowanie tych cech, które nam dają 97%, że jadalne, to odpowiada państwa wiedzy o grzybach, czy państwo by takie same cechy tam dali? Czy to jest dyskusyjne? Czy to jest do skrytykowania? Czy państwo się zgadzają może?"
PK_DE_12,__S13__,,,"Dla mnie za mało tych tych cech jest, żeby sklasyfikować."
PK,,,,Za mało cech.
PK_DE_11,__S13__,,,"Znaczy, w sensie, na podstawie tych tych parametrów człowiek miałby ciężko, ciężko sklasyfikować, prawda, będąc w lesie, tak mi się wydaje, no bo nikt z linijką nie chodzi i nikt nie patrzy na tego typu cechy i nie ma w głowie, że tak powiem, z bazy danych, z innymi porównaniami, prawda? Więc normalnie się to odbywa poprzez pierwsze, tak jak mówię, popatrzeć spod dołu, czy blaszki, czy rurki. "
PK_DE_12,__S13__,,,"Brakuje w każdych tych slajdach na przykład siedlisko, gdzie on jest znaleziony ten grzyb, bo większość grzybów leśnych żyje w mikoryzie, więc obok jakiego drzewa, to też to jest jakiś… tak, też to jest jedno z takich ułatwień, żeby go móc określić, jaki… do jakiego gatunku, jaki to jest grzyb, nie, tutaj nie ma takich w ogóle."
PK_DE_11,__S13__,,,"No, to umiem sobie wyobrazić, że po prostu ktoś znalazł powiązanie między tymi cechami, które to przedstawiają, i na podstawie tych wszystkich cech da się to określić, ale to może robić tylko maszyna, a nie człowiek."
PK,,,,"To może robić tylko maszyna, a nie człowiek. Bardzo dziękuję. Taka jest pana opinia?"
PK_DE_11,__S13__,,,No tak.
PK_DE_12,__S13__,,,Tak.
PK,,,,"Takie jest pana przeświadczenie. Mamy ostatni slajd, który jest bardzo podobny do poprzedniego, tyle że zrobiony dla grzyba trującego. Bardzo proszę, przejdźmy sobie na slajd 14 i proszę powiedzieć, już też, żeby nie przedłużać państwu, czy w tym slajdzie 14, który dotyczy teraz grzyba trującego, jest coś nowego w stosunku do tego, co było poprzednio? Czy jakiś dodatkowy komentarz? Czy tak samo byśmy skomentowali?"
PK_DE_11,__S14__,,,"Tutaj akurat jest mniej tych cech i tutaj te wyróżnienie, że kolor kapelusza zielony i i te przyrastanie blaszek do trzonu, wykrojone, to ma sens, no."
PK_DE_12,__S14__,,,Tak.
PK,,,,"To ma sens, bo kieruje od razu do zielonawego muchomorka, prawda? Ale ma to większy sens według państwa niż ta koniunkcja, niż ta kotwica dla grzyba jadalnego. Prawda? To to to rozumiem z państwa wypowiedzi."
PK_DE_12,__S14__,,,Tak.
PK_DE_11,__S14__,,,Tak.
PK,__S15__,,,~
PK,__S99__,,,~
PK,,,,"Świetnie, zakończyliśmy w tej chwili główną część badania, zostały nam jeszcze dwa drobiażdżki, serdecznie państwu dziękuję. Proszę teraz odpowiedzieć na takie pytanie: już państwo widzieli całą prezentację od pierwszego do ostatniego slajdu, bo ten ostatni jest czarny, żeby pokazać, że to już jest koniec. Czy coś by państwo w tej prezentacji zmienili, bo wam się wyjątkowo nie podobało, przeszkadzało, męczyło, was frustrowało, czy dodalibyście jakieś elementy objaśnienia, rozbudowali legendy, czy może przeciwnie, nie macie żadnych uwag takich korygujących, krytycznych?"
PK_DE_11,,,,"Pierwsza rzecz, która mi się rzuciła, to brak oznaczeń osi na wykresach, takich precyzyjnych. Dla człowieka takiego nieinformatycznego to też te tytuły tych zmiennych, z tym underscorem, z podkreślnikami, te takie są bardzo informatyczne, i źle się to czyta. W zasadzie to tyle. Można by było tam trochę zróżnicować czcionki i takie nagłówki porobić oddzielające, tak, oddzielające te sekcje, nie, takie bloki."
PK,,,,"Rozumiem, jasne, tu się pan odnosi do kompozycji graficznej slajdu, że można by to polepszyć, świetnie. Pani__PK_DE_12__, a jakie są pani spostrzeżenia na ten temat?"
PK_DE_12,,,,"O tak. Tak. No tak, jak tak… jak mi się tak nasunęło, że tam nie było w ani jednym…. yy… żadnego…. że stanowisko i gdzie został znaleziony ten grzyb, owocnik, że tam nie było w ani jednym slajdzie takiego, takiego odnośnika."
PK,,,,"Nie było w ogóle tej cechy uwzględnionej, prawda? Na żadnym z wykresów nie było tej cechy uwzględnionej jako ważnej dla określenia jadalności bądź toksyczności danego gatunku. Jasne, bardzo się cieszę, że pani to podkreśliła, bo to nam wybrzmiało dwukrotnie. To jest bardzo cenna uwaga, ogromnie dziękuję. Fantastycznie, szanowni państwo, super sprawnie nam poszło. Proszę zobaczyć, jest godzina 13:43, czyli mamy 17 jeszcze minut zapasu w stosunku do tej godzinki, na którą się umawialiśmy, a państwa jest dwoje, czyli to jest na naprawdę najsprawniejsze, jedno z sprawniejszych badań, jakie jakie miałam. Czy państwo pozwolą, że ja w tej chwili zakończę nagranie i się pożegnamy już poza anteną?"
PK_DE_12,,,,Pożegnajmy się
PK,,,,"Jasne, zatrzymuję."
